#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
       10805    -6.64756    -6.65593   0.0010203
       10806    -6.64613    -6.65593   0.0010202
       10807    -6.64571    -6.65593  0.00102011
       10808    -6.64565    -6.65593  0.00102001
       10809    -6.64595    -6.65593  0.00101992
       10810    -6.64435    -6.65592  0.00101983
       10811    -6.64409    -6.65592  0.00101973
       10812    -6.64387    -6.65592  0.00101964
       10813    -6.64338    -6.65592  0.00101954
       10814    -6.64325    -6.65592  0.00101945
       10815     -6.6422    -6.65592  0.00101936
       10816    -6.64152    -6.65592  0.00101926
       10817    -6.64187    -6.65592  0.00101917
       10818    -6.64291    -6.65591  0.00101908
       10819    -6.64304    -6.65591  0.00101898
       10820    -6.64257    -6.65591  0.00101889
       10821    -6.64345    -6.65591   0.0010188
       10822    -6.64406    -6.65591   0.0010187
       10823     -6.6444    -6.65591  0.00101861
       10824     -6.6448    -6.65591  0.00101852
       10825    -6.64492    -6.65591  0.00101842
       10826    -6.64446    -6.65591  0.00101833
       10827    -6.64534    -6.65591  0.00101824
       10828    -6.64596     -6.6559  0.00101814
       10829    -6.64663     -6.6559  0.00101805
       10830    -6.64736     -6.6559  0.00101795
       10831    -6.64782     -6.6559  0.00101786
       10832    -6.64833     -6.6559  0.00101777
       10833    -6.64922     -6.6559  0.00101767
       10834    -6.65048     -6.6559  0.00101758
       10835    -6.65115     -6.6559  0.00101749
       10836    -6.65219     -6.6559  0.00101739
       10837    -6.65393     -6.6559   0.0010173
       10838    -6.65507     -6.6559   0.0010172
       10839    -6.65626     -6.6559  0.00101711
       10840    -6.65749     -6.6559  0.00101702
       10841    -6.65876     -6.6559  0.00101692
       10842    -6.65976     -6.6559  0.00101683
       10843    -6.66143     -6.6559  0.00101674
       10844    -6.66315     -6.6559  0.00101664
       10845     -6.6649     -6.6559  0.00101655
       10846    -6.66668     -6.6559  0.00101646
       10847    -6.66752     -6.6559  0.00101636
       10848    -6.66967     -6.6559  0.00101627
       10849    -6.67088    -6.65591  0.00101618
       10850    -6.67275    -6.65591  0.00101608
       10851    -6.67431    -6.65591  0.00101599
       10852     -6.6762    -6.65591   0.0010159
       10853    -6.67843    -6.65591  0.00101581
       10854    -6.67936    -6.65592  0.00101572
       10855    -6.68093    -6.65592  0.00101563
       10856     -6.6825    -6.65592  0.00101554
       10857    -6.68438    -6.65592  0.00101545
       10858    -6.68591    -6.65593  0.00101536
       10859     -6.6884    -6.65593  0.00101527
       10860    -6.69119    -6.65593  0.00101518
       10861    -6.69266    -6.65594  0.00101509
       10862    -6.69377    -6.65594    0.001015
       10863    -6.69516    -6.65594  0.00101492
       10864    -6.69715    -6.65595  0.00101483
       10865    -6.69878    -6.65595  0.00101474
       10866    -6.70003    -6.65595  0.00101466
       10867    -6.70187    -6.65596  0.00101457
       10868    -6.70332    -6.65596  0.00101449
       10869    -6.70471    -6.65597  0.00101441
       10870    -6.70506    -6.65597  0.00101432
       10871    -6.70631    -6.65598  0.00101424
       10872    -6.70748    -6.65598  0.00101416
       10873    -6.70792    -6.65599  0.00101408
       10874    -6.70925    -6.65599  0.00101399
       10875    -6.71016      -6.656  0.00101391
       10876    -6.71002      -6.656  0.00101383
       10877     -6.7101    -6.65601  0.00101375
       10878    -6.71042    -6.65601  0.00101367
       10879    -6.71063    -6.65602  0.00101359
       10880    -6.71074    -6.65602  0.00101351
       10881    -6.71042    -6.65603  0.00101343
       10882       -6.71    -6.65603  0.00101335
       10883    -6.71044    -6.65604  0.00101327
       10884    -6.71078    -6.65604  0.00101319
       10885     -6.7097    -6.65605  0.00101311
       10886    -6.70917    -6.65605  0.00101302
       10887    -6.70852    -6.65606  0.00101294
       10888    -6.70743    -6.65606  0.00101286
       10889    -6.70656    -6.65606  0.00101278
       10890    -6.70557    -6.65607  0.00101269
       10891    -6.70447    -6.65607  0.00101261
       10892    -6.70293    -6.65608  0.00101253
       10893     -6.7016    -6.65608  0.00101244
       10894    -6.69984    -6.65609  0.00101236
       10895    -6.69925    -6.65609  0.00101227
       10896    -6.69694    -6.65609  0.00101219
       10897    -6.69517     -6.6561   0.0010121
       10898    -6.69393     -6.6561  0.00101201
       10899    -6.69162     -6.6561  0.00101193
       10900    -6.68889    -6.65611  0.00101184
       10901    -6.68734    -6.65611  0.00101175
       10902    -6.68537    -6.65611  0.00101166
       10903     -6.6833    -6.65612  0.00101157
       10904    -6.68081    -6.65612  0.00101148
       10905    -6.67822    -6.65612  0.00101139
       10906    -6.67555    -6.65612   0.0010113
       10907    -6.67279    -6.65612  0.00101121
       10908     -6.6693    -6.65612  0.00101111
       10909     -6.6654    -6.65613  0.00101102
       10910    -6.66207    -6.65613  0.00101093
       10911    -6.65866    -6.65613  0.00101084
       10912    -6.65519    -6.65613  0.00101074
       10913    -6.65164    -6.65613  0.00101065
       10914    -6.64868    -6.65612  0.00101056
       10915    -6.64566    -6.65612  0.00101047
       10916    -6.64226    -6.65612  0.00101038
       10917     -6.6388    -6.65612  0.00101028
       10918     -6.6353    -6.65612  0.00101019
       10919     -6.6324    -6.65612   0.0010101
       10920    -6.62785    -6.65611  0.00101001
       10921    -6.62423    -6.65611  0.00100993
       10922    -6.62058    -6.65611  0.00100984
       10923    -6.61658     -6.6561  0.00100975
       10924    -6.61158     -6.6561  0.00100967
       10925    -6.60787     -6.6561  0.00100959
       10926    -6.60446    -6.65609   0.0010095
       10927     -6.6004    -6.65609  0.00100943
       10928    -6.59666    -6.65608  0.00100935
       10929    -6.59227    -6.65607  0.00100927
       10930    -6.58853    -6.65607   0.0010092
       10931     -6.5848    -6.65606  0.00100913
       10932    -6.58173    -6.65606  0.00100906
       10933    -6.57803    -6.65605  0.00100899
       10934    -6.57467    -6.65604  0.00100893
       10935    -6.57134    -6.65603  0.00100886
       10936    -6.56803    -6.65603   0.0010088
       10937    -6.56444    -6.65602  0.00100875
       10938    -6.56088    -6.65601  0.00100869
       10939    -6.55768      -6.656  0.00100864
       10940    -6.55453    -6.65599  0.00100859
       10941    -6.55078    -6.65598  0.00100854
       10942    -6.54741    -6.65597   0.0010085
       10943    -6.54441    -6.65596  0.00100846
       10944    -6.54115    -6.65595  0.00100842
       10945    -6.53827    -6.65594  0.00100839
       10946    -6.53513    -6.65593  0.00100835
       10947    -6.53206    -6.65592  0.00100833
       10948    -6.52874     -6.6559   0.0010083
       10949    -6.52582    -6.65589  0.00100828
       10950     -6.5233    -6.65588  0.00100826
       10951    -6.52086    -6.65587  0.00100824
       10952    -6.51851    -6.65586  0.00100823
       10953    -6.51559    -6.65584  0.00100822
       10954    -6.51341    -6.65583  0.00100821
       10955    -6.51035    -6.65582  0.00100821
       10956    -6.50738     -6.6558   0.0010082
       10957    -6.50452    -6.65579  0.00100821
       10958     -6.5024    -6.65578  0.00100821
       10959    -6.50038    -6.65576  0.00100822
       10960    -6.49879    -6.65575  0.00100823
       10961    -6.49665    -6.65573  0.00100824
       10962    -6.49495    -6.65572  0.00100826
       10963    -6.49369     -6.6557  0.00100827
       10964    -6.49188    -6.65569  0.00100829
       10965    -6.49116    -6.65567  0.00100831
       10966    -6.49024    -6.65566  0.00100833
       10967    -6.48878    -6.65564  0.00100836
       10968    -6.48713    -6.65563  0.00100838
       10969    -6.48624    -6.65561  0.00100841
       10970    -6.48579     -6.6556  0.00100843
       10971    -6.48483    -6.65558  0.00100846
       10972    -6.48431    -6.65557  0.00100849
       10973    -6.48327    -6.65555  0.00100852
       10974    -6.48334    -6.65553  0.00100855
       10975    -6.48321    -6.65552  0.00100858
       10976    -6.48353     -6.6555  0.00100861
       10977    -6.48399    -6.65549  0.00100864
       10978    -6.48425    -6.65547  0.00100867
       10979    -6.48368    -6.65546   0.0010087
       10980    -6.48454    -6.65544  0.00100873
       10981    -6.48521    -6.65542  0.00100875
       10982    -6.48634    -6.65541  0.00100878
       10983    -6.48728    -6.65539   0.0010088
       10984    -6.48836    -6.65538  0.00100883
       10985     -6.4899    -6.65536  0.00100885
       10986    -6.49092    -6.65535  0.00100887
       10987    -6.49241    -6.65533  0.00100888
       10988    -6.49337    -6.65532   0.0010089
       10989    -6.49544     -6.6553  0.00100891
       10990      -6.497    -6.65529  0.00100892
       10991    -6.49998    -6.65528  0.00100893
       10992    -6.50308    -6.65526  0.00100893
       10993    -6.50599    -6.65525  0.00100893
       10994    -6.50772    -6.65524  0.00100893
       10995    -6.51055    -6.65522  0.00100893
       10996    -6.51253    -6.65521  0.00100892
       10997    -6.51559     -6.6552   0.0010089
       10998    -6.51811    -6.65518  0.00100889
       10999    -6.52139    -6.65517  0.00100887
       11000    -6.52445    -6.65516  0.00100885
       11001    -6.52729    -6.65515  0.00100883
       11002    -6.53087    -6.65514   0.0010088
       11003    -6.53486    -6.65513  0.00100876
       11004    -6.53895    -6.65512  0.00100873
       11005    -6.54214    -6.65511  0.00100869
       11006    -6.54606     -6.6551  0.00100865
       11007     -6.5494    -6.65509   0.0010086
       11008    -6.55314    -6.65508  0.00100855
       11009    -6.55661    -6.65507   0.0010085
       11010    -6.56047    -6.65506  0.00100844
       11011    -6.56437    -6.65505  0.00100839
       11012    -6.56833    -6.65504  0.00100832
       11013    -6.57167    -6.65504  0.00100826
       11014     -6.5757    -6.65503   0.0010082
       11015    -6.58009    -6.65502  0.00100813
       11016    -6.58449    -6.65501  0.00100806
       11017     -6.5886    -6.65501  0.00100798
       11018    -6.59272      -6.655  0.00100791
       11019    -6.59652      -6.655  0.00100783
       11020    -6.60097    -6.65499  0.00100775
       11021    -6.60509    -6.65499  0.00100767
       11022    -6.60889    -6.65498  0.00100759
       11023    -6.61299    -6.65498   0.0010075
       11024    -6.61708    -6.65498  0.00100742
       11025    -6.62179    -6.65497  0.00100733
       11026    -6.62614    -6.65497  0.00100724
       11027     -6.6295    -6.65497  0.00100715
       11028    -6.63379    -6.65497  0.00100706
       11029    -6.63803    -6.65497  0.00100697
       11030    -6.64126    -6.65496  0.00100688
       11031    -6.64574    -6.65496  0.00100679
       11032    -6.64919    -6.65496   0.0010067
       11033    -6.65323    -6.65496  0.00100661
       11034     -6.6572    -6.65496  0.00100652
       11035    -6.66079    -6.65496  0.00100643
       11036    -6.66399    -6.65496  0.00100634
       11037    -6.66808    -6.65497  0.00100625
       11038    -6.67177    -6.65497  0.00100616
       11039    -6.67571    -6.65497  0.00100607
       11040    -6.67827    -6.65497  0.00100598
       11041    -6.68139    -6.65497  0.00100589
       11042    -6.68411    -6.65498   0.0010058
       11043     -6.6877    -6.65498  0.00100571
       11044    -6.69056    -6.65498  0.00100563
       11045      -6.693    -6.65499  0.00100554
       11046    -6.69534    -6.65499  0.00100546
       11047    -6.69791    -6.65499  0.00100538
       11048    -6.70038      -6.655  0.00100529
       11049    -6.70372      -6.655  0.00100521
       11050    -6.70631    -6.65501  0.00100513
       11051    -6.70847    -6.65501  0.00100505
       11052    -6.71085    -6.65502  0.00100497
       11053    -6.71281    -6.65502   0.0010049
       11054    -6.71595    -6.65503  0.00100482
       11055    -6.71737    -6.65503  0.00100475
       11056    -6.71804    -6.65504  0.00100467
       11057    -6.71957    -6.65504   0.0010046
       11058    -6.72035    -6.65505  0.00100452
       11059    -6.72167    -6.65506  0.00100445
       11060    -6.72321    -6.65506  0.00100438
       11061    -6.72464    -6.65507  0.00100431
       11062    -6.72498    -6.65507  0.00100424
       11063     -6.7262    -6.65508  0.00100417
       11064    -6.72666    -6.65509   0.0010041
       11065    -6.72669    -6.65509  0.00100403
       11066    -6.72662     -6.6551  0.00100396
       11067    -6.72677    -6.65511  0.00100389
       11068    -6.72682    -6.65511  0.00100382
       11069    -6.72677    -6.65512  0.00100375
       11070    -6.72694    -6.65513  0.00100368
       11071    -6.72701    -6.65513  0.00100361
       11072    -6.72699    -6.65514  0.00100354
       11073     -6.7259    -6.65515  0.00100347
       11074    -6.72568    -6.65515   0.0010034
       11075    -6.72603    -6.65516  0.00100333
       11076    -6.72564    -6.65517  0.00100326
       11077    -6.72548    -6.65517  0.00100319
       11078    -6.72459    -6.65518  0.00100312
       11079    -6.72394    -6.65518  0.00100304
       11080    -6.72387    -6.65519  0.00100297
       11081    -6.72306     -6.6552   0.0010029
       11082    -6.72185     -6.6552  0.00100283
       11083    -6.72057    -6.65521  0.00100276
       11084    -6.71955    -6.65521  0.00100268
       11085    -6.71877    -6.65522  0.00100261
       11086    -6.71793    -6.65523  0.00100253
       11087    -6.71638    -6.65523  0.00100246
       11088    -6.71574    -6.65524  0.00100238
       11089    -6.71375    -6.65524  0.00100231
       11090    -6.71235    -6.65525  0.00100223
       11091    -6.71122    -6.65525  0.00100215
       11092    -6.70908    -6.65526  0.00100207
       11093     -6.7072    -6.65526  0.00100199
       11094    -6.70561    -6.65527  0.00100191
       11095    -6.70366    -6.65527  0.00100183
       11096    -6.70134    -6.65527  0.00100175
       11097    -6.69996    -6.65528  0.00100167
       11098    -6.69823    -6.65528  0.00100159
       11099    -6.69614    -6.65529   0.0010015
       11100    -6.69436    -6.65529  0.00100142
       11101    -6.69158    -6.65529  0.00100133
       11102    -6.68944     -6.6553  0.00100125
       11103    -6.68857     -6.6553  0.00100116
       11104    -6.68672     -6.6553  0.00100108
       11105    -6.68487     -6.6553  0.00100099
       11106    -6.68301    -6.65531   0.0010009
       11107    -6.68114    -6.65531  0.00100082
       11108    -6.67928    -6.65531  0.00100073
       11109    -6.67839    -6.65531  0.00100064
       11110    -6.67654    -6.65532  0.00100055
       11111      -6.676    -6.65532  0.00100046
       11112    -6.67384    -6.65532  0.00100037
       11113    -6.67203    -6.65532  0.00100029
       11114     -6.6696    -6.65532   0.0010002
       11115    -6.66783    -6.65532  0.00100011
       11116    -6.66641    -6.65532  0.00100002
       11117    -6.66437    -6.65532 0.000999928
       11118    -6.66302    -6.65533 0.000999838
       11119    -6.66105    -6.65533 0.000999748
       11120    -6.65912    -6.65533 0.000999658
       11121    -6.65787    -6.65533 0.000999569
       11122    -6.65602    -6.65533 0.000999479
       11123    -6.65454    -6.65533 0.000999389
       11124    -6.65343    -6.65533 0.000999299
       11125    -6.65205    -6.65533 0.000999209
       11126    -6.65072    -6.65533 0.000999119
       11127    -6.64945    -6.65532  0.00099903
       11128    -6.64856    -6.65532  0.00099894
       11129     -6.6474    -6.65532 0.000998851
       11130     -6.6463    -6.65532 0.000998761
       11131    -6.64527    -6.65532 0.000998672
       11132    -6.64463    -6.65532 0.000998583
       11133    -6.64406    -6.65532 0.000998494
       11134    -6.64388    -6.65532 0.000998404
       11135    -6.64312    -6.65532 0.000998315
       11136    -6.64211    -6.65532 0.000998226
       11137    -6.64118    -6.65532 0.000998138
       11138    -6.64032    -6.65531 0.000998049
       11139    -6.63953    -6.65531  0.00099796
       11140    -6.63947    -6.65531 0.000997872
       11141    -6.63916    -6.65531 0.000997783
       11142    -6.63958    -6.65531 0.000997695
       11143    -6.63975    -6.65531 0.000997606
       11144    -6.63967    -6.65531 0.000997518
       11145       -6.64     -6.6553 0.000997429
       11146    -6.63975     -6.6553  0.00099734
       11147    -6.63957     -6.6553 0.000997252
       11148    -6.63947     -6.6553 0.000997164
       11149    -6.63912     -6.6553 0.000997075
       11150    -6.63949     -6.6553 0.000996987
       11151    -6.63992     -6.6553 0.000996898
       11152    -6.63978    -6.65529  0.00099681
       11153    -6.64003    -6.65529 0.000996721
       11154    -6.64163    -6.65529 0.000996633
       11155    -6.64265    -6.65529 0.000996544
       11156    -6.64373    -6.65529 0.000996455
       11157    -6.64519    -6.65529 0.000996366
       11158    -6.64541    -6.65529 0.000996278
       11159      -6.646    -6.65529 0.000996189
       11160    -6.64664    -6.65529   0.0009961
       11161     -6.6483    -6.65529 0.000996011
       11162    -6.64967    -6.65528 0.000995921
       11163    -6.65075    -6.65528 0.000995832
       11164    -6.65155    -6.65528 0.000995743
       11165    -6.65302    -6.65528 0.000995654
       11166    -6.65419    -6.65528 0.000995565
       11167    -6.65604    -6.65528 0.000995476
       11168    -6.65758    -6.65528 0.000995387
       11169    -6.65913    -6.65528 0.000995298
       11170    -6.66005    -6.65528 0.000995209
       11171    -6.66131    -6.65529  0.00099512
       11172    -6.66288    -6.65529 0.000995031
       11173    -6.66382    -6.65529 0.000994942
       11174    -6.66507    -6.65529 0.000994853
       11175    -6.66632    -6.65529 0.000994765
       11176    -6.66755    -6.65529 0.000994676
       11177    -6.66846    -6.65529 0.000994588
       11178    -6.66934    -6.65529   0.0009945
       11179    -6.67086    -6.65529 0.000994412
       11180    -6.67203     -6.6553 0.000994324
       11181    -6.67285     -6.6553 0.000994236
       11182     -6.6743     -6.6553 0.000994149
       11183    -6.67572     -6.6553 0.000994062
       11184    -6.67646     -6.6553 0.000993975
       11185    -6.67814     -6.6553 0.000993888
       11186    -6.68011    -6.65531 0.000993802
       11187    -6.68075    -6.65531 0.000993715
       11188    -6.68233    -6.65531 0.000993629
       11189    -6.68388    -6.65531 0.000993544
       11190    -6.68441    -6.65532 0.000993458
       11191    -6.68457    -6.65532 0.000993373
       11192    -6.68535    -6.65532 0.000993288
       11193    -6.68608    -6.65532 0.000993203
       11194    -6.68677    -6.65533 0.000993118
       11195    -6.68678    -6.65533 0.000993034
       11196    -6.68706    -6.65533 0.000992949
       11197     -6.6873    -6.65534 0.000992864
       11198     -6.6875    -6.65534  0.00099278
       11199    -6.68831    -6.65534 0.000992696
       11200    -6.68908    -6.65534 0.000992611
       11201     -6.6898    -6.65535 0.000992528
       11202    -6.69016    -6.65535 0.000992444
       11203    -6.69112    -6.65535  0.00099236
       11204     -6.6914    -6.65536 0.000992277
       11205    -6.69131    -6.65536 0.000992194
       11206     -6.6915    -6.65536  0.00099211
       11207    -6.69166    -6.65537 0.000992027
       11208    -6.69179    -6.65537 0.000991944
       11209     -6.6909    -6.65537 0.000991861
       11210    -6.68999    -6.65538 0.000991777
       11211    -6.68968    -6.65538 0.000991693
       11212    -6.68934    -6.65538 0.000991609
       11213    -6.68865    -6.65539 0.000991525
       11214    -6.68824    -6.65539 0.000991441
       11215    -6.68813    -6.65539 0.000991357
       11216    -6.68831    -6.65539 0.000991273
       11217    -6.68814     -6.6554 0.000991189
       11218    -6.68795     -6.6554 0.000991105
       11219    -6.68804     -6.6554 0.000991021
       11220    -6.68778    -6.65541 0.000990937
       11221    -6.68717    -6.65541 0.000990852
       11222    -6.68653    -6.65541 0.000990768
       11223    -6.68587    -6.65541 0.000990683
       11224    -6.68615    -6.65542 0.000990599
       11225    -6.68543    -6.65542 0.000990514
       11226    -6.68469    -6.65542  0.00099043
       11227    -6.68359    -6.65542 0.000990345
       11228    -6.68312    -6.65543 0.000990259
       11229    -6.68294    -6.65543 0.000990174
       11230    -6.68241    -6.65543 0.000990089
       11231    -6.68153    -6.65543 0.000990004
       11232    -6.68062    -6.65544 0.000989918
       11233    -6.67936    -6.65544 0.000989832
       11234    -6.67775    -6.65544 0.000989746
       11235    -6.67773    -6.65544  0.00098966
       11236    -6.67703    -6.65544 0.000989574
       11237    -6.67598    -6.65545 0.000989487
       11238     -6.6749    -6.65545 0.000989401
       11239     -6.6738    -6.65545 0.000989314
       11240    -6.67395    -6.65545 0.000989227
       11241    -6.67343    -6.65545 0.000989141
       11242    -6.67222    -6.65545 0.000989054
       11243    -6.67131    -6.65546 0.000988967
       11244    -6.67003    -6.65546  0.00098888
       11245    -6.66873    -6.65546 0.000988793
       11246    -6.66803    -6.65546 0.000988705
       11247    -6.66795    -6.65546 0.000988618
       11248    -6.66621    -6.65546 0.000988531
       11249    -6.66476    -6.65546 0.000988443
       11250    -6.66327    -6.65546 0.000988355
       11251    -6.66175    -6.65546 0.000988268
       11252    -6.65986    -6.65546  0.00098818
       11253    -6.65826    -6.65546 0.000988092
       11254    -6.65663    -6.65546 0.000988004
       11255    -6.65528    -6.65546 0.000987917
       11256    -6.65486    -6.65546 0.000987829
       11257    -6.65441    -6.65546 0.000987741
       11258    -6.65296    -6.65546 0.000987653
       11259    -6.65146    -6.65546 0.000987566
       11260    -6.65025    -6.65546 0.000987478
       11261    -6.64901    -6.65546 0.000987391
       11262    -6.64806    -6.65546 0.000987303
       11263    -6.64642    -6.65546 0.000987216
       11264    -6.64411    -6.65546 0.000987129
       11265    -6.64273    -6.65546 0.000987042
       11266    -6.64036    -6.65546 0.000986955
       11267     -6.6386    -6.65546 0.000986869
       11268    -6.63714    -6.65545 0.000986782
       11269    -6.63598    -6.65545 0.000986696
       11270    -6.63415    -6.65545  0.00098661
       11271    -6.63327    -6.65545 0.000986525
       11272     -6.6314    -6.65545  0.00098644
       11273    -6.62952    -6.65544 0.000986355
       11274    -6.62794    -6.65544  0.00098627
       11275    -6.62634    -6.65544 0.000986186
       11276    -6.62312    -6.65544 0.000986103
       11277    -6.62119    -6.65543  0.00098602
       11278    -6.61958    -6.65543 0.000985938
       11279    -6.61797    -6.65543 0.000985856
       11280     -6.6157    -6.65542 0.000985775
       11281    -6.61312    -6.65542 0.000985695
       11282    -6.61086    -6.65542 0.000985615
       11283    -6.60926    -6.65541 0.000985536
       11284    -6.60735    -6.65541 0.000985458
       11285    -6.60545     -6.6554 0.000985381
       11286    -6.60389     -6.6554 0.000985304
       11287    -6.60234    -6.65539 0.000985228
       11288    -6.60017    -6.65539 0.000985153
       11289    -6.59835    -6.65538 0.000985079
       11290    -6.59689    -6.65538 0.000985005
       11291    -6.59513    -6.65537 0.000984932
       11292    -6.59308    -6.65537  0.00098486
       11293    -6.59139    -6.65536  0.00098479
       11294    -6.58941    -6.65536  0.00098472
       11295    -6.58748    -6.65535 0.000984651
       11296    -6.58559    -6.65534 0.000984583
       11297    -6.58407    -6.65534 0.000984516
       11298    -6.58324    -6.65533  0.00098445
       11299    -6.58117    -6.65532 0.000984384
       11300    -6.57948    -6.65532  0.00098432
       11301    -6.57785    -6.65531 0.000984257
       11302    -6.57659     -6.6553 0.000984194
       11303     -6.5754     -6.6553 0.000984133
       11304    -6.57363    -6.65529 0.000984072
       11305    -6.57289    -6.65528 0.000984012
       11306    -6.57286    -6.65528 0.000983952
       11307    -6.57257    -6.65527 0.000983892
       11308    -6.57203    -6.65526 0.000983833
       11309    -6.57091    -6.65525 0.000983774
       11310    -6.57051    -6.65525 0.000983716
       11311    -6.56986    -6.65524 0.000983658
       11312    -6.56929    -6.65523   0.0009836
       11313    -6.56846    -6.65522 0.000983543
       11314    -6.56771    -6.65522 0.000983487
       11315    -6.56703    -6.65521  0.00098343
       11316    -6.56708     -6.6552 0.000983374
       11317    -6.56689    -6.65519 0.000983318
       11318    -6.56645    -6.65518 0.000983263
       11319    -6.56642    -6.65518 0.000983207
       11320    -6.56647    -6.65517 0.000983152
       11321    -6.56628    -6.65516 0.000983096
       11322    -6.56649    -6.65515  0.00098304
       11323    -6.56615    -6.65514 0.000982985
       11324     -6.5675    -6.65514 0.000982929
       11325    -6.56829    -6.65513 0.000982872
       11326    -6.56852    -6.65512 0.000982815
       11327    -6.56884    -6.65511 0.000982758
       11328    -6.56924    -6.65511   0.0009827
       11329    -6.57005     -6.6551 0.000982642
       11330    -6.57095    -6.65509 0.000982583
       11331    -6.57161    -6.65508 0.000982524
       11332    -6.57268    -6.65508 0.000982464
       11333    -6.57351    -6.65507 0.000982404
       11334    -6.57443    -6.65506 0.000982343
       11335    -6.57577    -6.65506 0.000982281
       11336    -6.57686    -6.65505 0.000982219
       11337    -6.57837    -6.65504 0.000982156
       11338    -6.57963    -6.65504 0.000982092
       11339    -6.58099    -6.65503 0.000982027
       11340    -6.58243    -6.65502 0.000981961
       11341    -6.58396    -6.65502 0.000981894
       11342    -6.58492    -6.65501 0.000981827
       11343    -6.58694      -6.655 0.000981759
       11344    -6.58905      -6.655  0.00098169
       11345    -6.59188    -6.65499 0.000981619
       11346    -6.59448    -6.65499 0.000981547
       11347    -6.59683    -6.65498 0.000981474
       11348    -6.59926    -6.65498   0.0009814
       11349    -6.60177    -6.65497 0.000981324
       11350    -6.60436    -6.65497 0.000981248
       11351    -6.60605    -6.65496 0.000981171
       11352    -6.60879    -6.65496 0.000981093
       11353    -6.61193    -6.65496 0.000981014
       11354    -6.61448    -6.65495 0.000980934
       11355    -6.61743    -6.65495 0.000980853
       11356    -6.62076    -6.65495 0.000980771
       11357    -6.62318    -6.65494 0.000980689
       11358    -6.62599    -6.65494 0.000980606
       11359    -6.62917    -6.65494 0.000980522
       11360    -6.63208    -6.65494 0.000980438
       11361    -6.63504    -6.65493 0.000980353
       11362    -6.63804    -6.65493 0.000980268
       11363    -6.64109    -6.65493 0.000980183
       11364     -6.6445    -6.65493 0.000980097
       11365    -6.64793    -6.65493 0.000980011
       11366    -6.65205    -6.65493 0.000979925
       11367    -6.65587    -6.65493 0.000979838
       11368    -6.65938    -6.65493 0.000979752
       11369    -6.66258    -6.65493 0.000979666
       11370    -6.66644    -6.65493 0.000979581
       11371     -6.6703    -6.65493 0.000979495
       11372    -6.67384    -6.65494 0.000979411
       11373    -6.67672    -6.65494 0.000979326
       11374    -6.68024    -6.65494 0.000979243
       11375    -6.68374    -6.65494  0.00097916
       11376    -6.68786    -6.65494 0.000979078
       11377    -6.69131    -6.65495 0.000978997
       11378    -6.69505    -6.65495 0.000978918
       11379    -6.69876    -6.65496 0.000978839
       11380    -6.70209    -6.65496 0.000978762
       11381    -6.70441    -6.65496 0.000978686
       11382    -6.70797    -6.65497 0.000978611
       11383    -6.71115    -6.65497 0.000978537
       11384    -6.71491    -6.65498 0.000978465
       11385    -6.71796    -6.65498 0.000978395
       11386    -6.72126    -6.65499 0.000978327
       11387    -6.72448      -6.655  0.00097826
       11388    -6.72795      -6.655 0.000978195
       11389    -6.73069    -6.65501 0.000978131
       11390    -6.73366    -6.65502  0.00097807
       11391    -6.73686    -6.65502  0.00097801
       11392    -6.73932    -6.65503 0.000977953
       11393    -6.74233    -6.65504 0.000977897
       11394    -6.74426    -6.65505 0.000977842
       11395    -6.74609    -6.65505 0.000977789
       11396    -6.74813    -6.65506 0.000977737
       11397    -6.75039    -6.65507 0.000977687
       11398    -6.75252    -6.65508 0.000977639
       11399    -6.75357    -6.65509 0.000977591
       11400    -6.75515     -6.6551 0.000977545
       11401    -6.75726    -6.65511   0.0009775
       11402     -6.7586    -6.65511 0.000977457
       11403    -6.75949    -6.65512 0.000977414
       11404     -6.7609    -6.65513 0.000977372
       11405    -6.76154    -6.65514 0.000977331
       11406     -6.7627    -6.65515 0.000977291
       11407     -6.7634    -6.65516 0.000977251
       11408    -6.76528    -6.65517 0.000977213
       11409    -6.76606    -6.65518 0.000977176
       11410    -6.76638    -6.65519 0.000977139
       11411    -6.76593     -6.6552 0.000977101
       11412    -6.76535    -6.65521 0.000977064
       11413    -6.76529    -6.65522 0.000977026
       11414    -6.76511    -6.65523 0.000976987
       11415    -6.76512    -6.65524 0.000976949
       11416    -6.76469    -6.65525 0.000976911
       11417     -6.7638    -6.65526 0.000976871
       11418    -6.76345    -6.65527 0.000976832
       11419    -6.76297    -6.65528 0.000976792
       11420    -6.76237    -6.65529 0.000976751
       11421    -6.76101     -6.6553  0.00097671
       11422    -6.75986     -6.6553 0.000976667
       11423    -6.75891    -6.65531 0.000976624
       11424    -6.75883    -6.65532  0.00097658
       11425    -6.75767    -6.65533 0.000976536
       11426    -6.75641    -6.65534  0.00097649
       11427    -6.75439    -6.65535 0.000976443
       11428     -6.7526    -6.65536 0.000976395
       11429     -6.7507    -6.65537 0.000976345
       11430    -6.74872    -6.65537 0.000976294
       11431    -6.74728    -6.65538 0.000976242
       11432    -6.74544    -6.65539 0.000976188
       11433    -6.74383     -6.6554 0.000976133
       11434    -6.74149    -6.65541 0.000976077
       11435    -6.73907    -6.65541 0.000976019
       11436    -6.73625    -6.65542 0.000975959
       11437    -6.73336    -6.65543 0.000975898
       11438    -6.73138    -6.65543 0.000975835
       11439    -6.72803    -6.65544  0.00097577
