#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
         658    -5.44989    -5.45056 0.000539536
         659     -5.4512    -5.45056 0.000538718
         660    -5.45056    -5.45056 0.000537902
         661    -5.45057    -5.45056 0.000537088
         662    -5.45025    -5.45056 0.000536277
         663    -5.45058    -5.45056 0.000535468
         664    -5.45058    -5.45056 0.000534662
         665    -5.45059    -5.45056 0.000533858
         666    -5.44994    -5.45056 0.000533057
         667    -5.45059    -5.45056 0.000532258
         668    -5.45059    -5.45056 0.000531461
         669    -5.45059    -5.45056 0.000530667
         670     -5.4509    -5.45056 0.000529875
         671    -5.45058    -5.45056 0.000529085
         672    -5.45057    -5.45056 0.000528298
         673    -5.45121    -5.45056 0.000527514
         674     -5.4512    -5.45056 0.000526732
         675    -5.45118    -5.45056 0.000525952
         676    -5.45311    -5.45057 0.000525188
         677    -5.45277    -5.45057 0.000524422
         678    -5.45243    -5.45057 0.000523656
         679    -5.45241    -5.45058 0.000522892
         680    -5.45239    -5.45058  0.00052213
         681    -5.45302    -5.45058 0.000521375
         682    -5.45299    -5.45059 0.000520623
         683    -5.45265    -5.45059 0.000519869
         684    -5.45262    -5.45059 0.000519118
         685    -5.45259    -5.45059 0.000518368
         686    -5.45289     -5.4506 0.000517623
         687    -5.45221     -5.4506 0.000516875
         688     -5.4525     -5.4506 0.000516131
         689    -5.45182     -5.4506 0.000515385
         690    -5.45179    -5.45061 0.000514641
         691    -5.45175    -5.45061 0.000513899
         692    -5.45075    -5.45061 0.000513156
         693    -5.45039    -5.45061 0.000512416
         694    -5.45003    -5.45061 0.000511678
         695    -5.44999    -5.45061 0.000510943
         696    -5.44996    -5.45061 0.000510209
         697    -5.44959     -5.4506  0.00050948
         698    -5.44988     -5.4506 0.000508751
         699    -5.45016     -5.4506 0.000508023
         700    -5.45012     -5.4506 0.000507298
         701    -5.45008     -5.4506 0.000506575
         702    -5.45004     -5.4506 0.000505854
         703    -5.45032     -5.4506 0.000505134
         704    -5.44996     -5.4506 0.000504418
         705    -5.44959     -5.4506 0.000503704
         706    -5.44955     -5.4506 0.000502993
         707    -5.44951    -5.45059 0.000502284
         708    -5.44947    -5.45059 0.000501577
         709    -5.44878    -5.45059 0.000500876
         710    -5.44906    -5.45059 0.000500175
         711    -5.44902    -5.45059 0.000499477
         712     -5.4493    -5.45058 0.000498778
         713    -5.44926    -5.45058 0.000498082
         714     -5.4489    -5.45058  0.00049739
         715    -5.44853    -5.45058 0.000496703
         716    -5.44882    -5.45057 0.000496015
         717    -5.44845    -5.45057 0.000495332
         718    -5.44842    -5.45057 0.000494651
         719     -5.4487    -5.45057  0.00049397
         720    -5.44866    -5.45056 0.000493291
         721     -5.4483    -5.45056 0.000492617
         722    -5.44859    -5.45056 0.000491942
         723    -5.44888    -5.45055 0.000491267
         724    -5.44917    -5.45055 0.000490593
         725    -5.44849    -5.45055 0.000489924
         726    -5.44781    -5.45055 0.000489264
         727    -5.44713    -5.45054 0.000488614
         728    -5.44709    -5.45054 0.000487965
         729    -5.44674    -5.45053 0.000487324
         730     -5.4467    -5.45053 0.000486684
         731    -5.44635    -5.45052 0.000486052
         732    -5.44665    -5.45052 0.000485417
         733    -5.44597    -5.45051 0.000484794
         734    -5.44594     -5.4505 0.000484174
         735    -5.44591     -5.4505 0.000483555
         736    -5.44653    -5.45049 0.000482928
         737    -5.44619    -5.45049 0.000482308
         738    -5.44519    -5.45048 0.000481708
         739    -5.44484    -5.45047 0.000481117
         740    -5.44515    -5.45046  0.00048052
         741    -5.44512    -5.45046 0.000479926
         742     -5.4451    -5.45045 0.000479333
         743    -5.44508    -5.45044 0.000478743
         744    -5.44539    -5.45044 0.000478147
         745    -5.44537    -5.45043 0.000477554
         746    -5.44568    -5.45042 0.000476956
         747    -5.44599    -5.45042 0.000476355
         748    -5.44597    -5.45041 0.000475755
         749    -5.44629     -5.4504 0.000475152
         750    -5.44595     -5.4504 0.000474555
         751    -5.44692    -5.45039 0.000473946
         752    -5.44788    -5.45039 0.000473327
         753     -5.4482    -5.45039 0.000472708
         754    -5.44788    -5.45038 0.000472093
         755     -5.4482    -5.45038 0.000471476
         756    -5.44852    -5.45038 0.000470859
         757    -5.44755    -5.45038 0.000470252
         758    -5.44756    -5.45037 0.000469646
         759    -5.44789    -5.45037 0.000469039
         760    -5.44757    -5.45036 0.000468436
         761    -5.44758    -5.45036 0.000467835
         762    -5.44792    -5.45036 0.000467232
         763    -5.44761    -5.45035 0.000466633
         764     -5.4473    -5.45035  0.00046604
         765    -5.44732    -5.45035 0.000465447
         766    -5.44766    -5.45034 0.000464853
         767    -5.44768    -5.45034  0.00046426
         768     -5.4477    -5.45034 0.000463668
         769    -5.44805    -5.45033 0.000463075
         770    -5.44808    -5.45033 0.000462482
         771    -5.44811    -5.45033 0.000461892
         772    -5.44813    -5.45032 0.000461302
         773    -5.44849    -5.45032 0.000460711
         774    -5.44788    -5.45032 0.000460127
         775    -5.44824    -5.45032 0.000459541
         776    -5.44827    -5.45031 0.000458956
         777    -5.44831    -5.45031 0.000458373
         778    -5.44738    -5.45031 0.000457799
         779    -5.44806     -5.4503 0.000457221
         780     -5.4481     -5.4503 0.000456643
         781    -5.44782     -5.4503  0.00045607
         782    -5.44754    -5.45029   0.0004555
         783    -5.44726    -5.45029 0.000454935
         784    -5.44731    -5.45029  0.00045437
         785    -5.44703    -5.45028 0.000453811
         786    -5.44707    -5.45028 0.000453252
         787    -5.44809    -5.45028 0.000452684
         788    -5.44878    -5.45027 0.000452114
         789    -5.44947    -5.45027 0.000451542
         790    -5.45017    -5.45027  0.00045097
         791    -5.45021    -5.45027   0.0004504
         792    -5.45058    -5.45027 0.000449832
         793     -5.4516    -5.45027 0.000449267
         794    -5.45196    -5.45028 0.000448707
         795    -5.45201    -5.45028 0.000448148
         796    -5.45205    -5.45028  0.00044759
         797    -5.45209    -5.45028 0.000447034
         798    -5.45214    -5.45029  0.00044648
         799    -5.45185    -5.45029 0.000445926
         800    -5.45124    -5.45029  0.00044537
         801    -5.45161    -5.45029 0.000444817
         802    -5.45165    -5.45029 0.000444265
         803    -5.45168    -5.45029 0.000443715
         804    -5.45107     -5.4503 0.000443165
         805    -5.45078     -5.4503 0.000442615
         806    -5.45081     -5.4503 0.000442066
         807    -5.45085     -5.4503 0.000441519
         808    -5.45088     -5.4503 0.000440973
         809    -5.45091     -5.4503 0.000440428
         810    -5.45062     -5.4503 0.000439885
         811    -5.45097     -5.4503 0.000439343
         812      -5.451     -5.4503 0.000438803
         813    -5.45103     -5.4503 0.000438264
         814    -5.45105     -5.4503 0.000437727
         815    -5.45043     -5.4503  0.00043719
         816    -5.45045     -5.4503 0.000436654
         817    -5.45016     -5.4503 0.000436119
         818     -5.4505     -5.4503 0.000435586
         819    -5.45053     -5.4503 0.000435055
         820     -5.4512     -5.4503 0.000434525
         821    -5.45154    -5.45031 0.000433999
         822    -5.45124    -5.45031 0.000433472
         823    -5.45126    -5.45031 0.000432947
         824    -5.45096    -5.45031 0.000432422
         825     -5.4513    -5.45031   0.0004319
         826    -5.45165    -5.45031  0.00043138
         827    -5.45167    -5.45031 0.000430862
         828    -5.45136    -5.45031 0.000430343
         829    -5.45138    -5.45032 0.000429826
         830    -5.45107    -5.45032 0.000429309
         831    -5.45141    -5.45032 0.000428794
         832    -5.45143    -5.45032 0.000428281
         833    -5.45144    -5.45032 0.000427769
         834    -5.45113    -5.45032 0.000427257
         835    -5.45115    -5.45032 0.000426747
         836    -5.45084    -5.45032 0.000426237
         837    -5.45117    -5.45032 0.000425729
         838    -5.45151    -5.45033 0.000425223
         839    -5.45152    -5.45033 0.000424718
         840    -5.45153    -5.45033 0.000424215
         841    -5.45121    -5.45033 0.000423712
         842    -5.45122    -5.45033  0.00042321
         843    -5.45123    -5.45033  0.00042271
         844    -5.45156    -5.45033 0.000422211
         845    -5.45156    -5.45033 0.000421714
         846    -5.45156    -5.45034 0.000421218
         847    -5.45221    -5.45034 0.000420727
         848    -5.45156    -5.45034 0.000420233
         849    -5.45189    -5.45034 0.000419742
         850    -5.45221    -5.45034 0.000419254
         851     -5.4522    -5.45035 0.000418767
         852     -5.4522    -5.45035 0.000418281
         853    -5.45122    -5.45035 0.000417792
         854    -5.45024    -5.45035 0.000417303
         855    -5.44991    -5.45035 0.000416815
         856    -5.45055    -5.45035 0.000416328
         857    -5.45118    -5.45035 0.000415843
         858    -5.45084    -5.45035 0.000415359
         859    -5.45082    -5.45035 0.000414876
         860     -5.4508    -5.45035 0.000414394
         861    -5.45078    -5.45035 0.000413913
         862    -5.45011    -5.45035 0.000413433
         863    -5.44944    -5.45035 0.000412955
         864    -5.44909    -5.45035  0.00041248
         865    -5.44873    -5.45035 0.000412007
         866    -5.44935    -5.45035 0.000411533
         867    -5.44932    -5.45034  0.00041106
         868    -5.44863    -5.45034 0.000410591
         869    -5.44892    -5.45034 0.000410122
         870    -5.44856    -5.45034 0.000409656
         871     -5.4482    -5.45034 0.000409193
         872     -5.4488    -5.45033 0.000408727
         873    -5.44908    -5.45033 0.000408262
         874    -5.44968    -5.45033 0.000407795
         875    -5.44964    -5.45033  0.00040733
         876    -5.44991    -5.45033 0.000406865
         877    -5.45018    -5.45033 0.000406401
         878    -5.45013    -5.45033 0.000405938
         879    -5.44943    -5.45033 0.000405478
         880    -5.44937    -5.45033 0.000405019
         881    -5.44932    -5.45033  0.00040456
         882    -5.44926    -5.45033 0.000404104
         883    -5.44953    -5.45033 0.000403647
         884    -5.44947    -5.45032 0.000403192
         885    -5.44973    -5.45032 0.000402736
         886     -5.4487    -5.45032 0.000402286
         887    -5.44832    -5.45032 0.000401839
         888    -5.44793    -5.45032 0.000401395
         889    -5.44755    -5.45031 0.000400956
         890    -5.44781    -5.45031 0.000400515
         891    -5.44743    -5.45031 0.000400079
         892    -5.44672     -5.4503 0.000399651
         893    -5.44633     -5.4503 0.000399228
         894     -5.4466     -5.4503 0.000398803
         895    -5.44686    -5.45029 0.000398376
         896    -5.44713    -5.45029 0.000397947
         897    -5.44707    -5.45028 0.000397519
         898    -5.44669    -5.45028 0.000397097
         899    -5.44729    -5.45028 0.000396669
         900    -5.44788    -5.45027 0.000396237
         901    -5.44719    -5.45027 0.000395812
         902    -5.44649    -5.45027 0.000395395
         903    -5.44645    -5.45026  0.00039498
         904    -5.44672    -5.45026 0.000394563
         905    -5.44636    -5.45025  0.00039415
         906    -5.44567    -5.45025 0.000393748
         907    -5.44564    -5.45024 0.000393346
         908    -5.44528    -5.45024 0.000392951
         909    -5.44525    -5.45023 0.000392557
         910    -5.44587    -5.45023 0.000392155
         911    -5.44649    -5.45022 0.000391746
         912    -5.44712    -5.45022 0.000391331
         913    -5.44645    -5.45022 0.000390924
         914    -5.44579    -5.45021 0.000390527
         915    -5.44513    -5.45021 0.000390139
         916     -5.4448     -5.4502 0.000389758
         917    -5.44415    -5.45019 0.000389389
         918    -5.44447    -5.45019 0.000389015
         919    -5.44447    -5.45018 0.000388641
