#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
         753     9.48563     9.72965   0.0575553
         754     9.49338     9.72933   0.0574798
         755     9.49971     9.72903   0.0574045
         756     9.50603     9.72873   0.0573293
         757     9.51514     9.72845   0.0572542
         758      9.5221     9.72818   0.0571794
         759     9.52832     9.72792   0.0571046
         760     9.53589     9.72766   0.0570301
         761     9.54269     9.72742   0.0569556
         762     9.54872     9.72719   0.0568814
         763     9.55608     9.72696   0.0568073
         764     9.56336     9.72675   0.0567333
         765     9.56984     9.72654   0.0566595
         766     9.57551     9.72635   0.0565859
         767     9.58176     9.72616   0.0565124
         768      9.5879     9.72598   0.0564391
         769     9.59321      9.7258    0.056366
         770     9.59908     9.72564    0.056293
         771     9.60481     9.72548   0.0562202
         772     9.61039     9.72533   0.0561476
         773      9.6151     9.72519   0.0560752
         774     9.62176     9.72506   0.0560029
         775     9.62613     9.72493   0.0559308
         776     9.63102     9.72481   0.0558588
         777     9.63574     9.72469    0.055787
         778     9.64238     9.72459   0.0557154
         779     9.64529     9.72449    0.055644
         780     9.64942     9.72439   0.0555728
         781     9.65405      9.7243   0.0555017
         782     9.65848     9.72422   0.0554308
         783     9.66269     9.72414     0.05536
         784     9.66599     9.72406   0.0552895
         785     9.66977     9.72399   0.0552191
         786     9.67263     9.72393   0.0551489
         787     9.67316     9.72386   0.0550788
         788     9.67417      9.7238    0.055009
         789     9.67497     9.72374   0.0549393
         790     9.67555     9.72368   0.0548698
         791     9.67733     9.72362   0.0548004
         792     9.67819     9.72356   0.0547313
         793     9.67742      9.7235   0.0546623
         794     9.67785     9.72345   0.0545935
         795     9.67877     9.72339   0.0545248
         796     9.67949     9.72334   0.0544564
         797        9.68     9.72328   0.0543881
         798     9.68031     9.72323   0.0543199
         799     9.68114     9.72317    0.054252
         800     9.68247     9.72312   0.0541842
         801     9.68149     9.72307   0.0541166
         802     9.68104     9.72302   0.0540491
         803      9.6804     9.72297   0.0539818
         804       9.681     9.72291   0.0539147
         805     9.68071     9.72286   0.0538478
         806     9.67956     9.72281    0.053781
         807     9.67824     9.72275   0.0537144
         808     9.67675      9.7227   0.0536479
         809     9.67511     9.72264   0.0535816
         810     9.67402     9.72258   0.0535155
         811     9.67137     9.72251   0.0534496
         812     9.66928     9.72245   0.0533838
         813     9.66705     9.72238   0.0533182
         814     9.66468     9.72231   0.0532527
         815     9.66359     9.72224   0.0531874
         816     9.66096     9.72216   0.0531223
         817     9.65891     9.72208   0.0530573
         818     9.65532       9.722   0.0529925
         819     9.65232     9.72192   0.0529279
         820     9.64779     9.72183   0.0528634
         821     9.64386     9.72173   0.0527991
         822     9.64122     9.72163    0.052735
         823     9.63778     9.72153    0.052671
         824     9.63493     9.72143   0.0526072
         825     9.63058     9.72132   0.0525435
         826     9.62612      9.7212     0.05248
         827     9.62228     9.72108   0.0524167
         828     9.61905     9.72096   0.0523536
         829     9.61503     9.72083   0.0522906
         830     9.61163      9.7207   0.0522277
         831     9.60674     9.72056   0.0521651
         832     9.60247     9.72042   0.0521026
         833     9.59814     9.72027   0.0520402
         834     9.59444     9.72012    0.051978
         835     9.58997     9.71997    0.051916
         836     9.58614     9.71981   0.0518542
         837     9.58084     9.71964   0.0517925
         838     9.57549     9.71947    0.051731
         839      9.5708     9.71929   0.0516696
         840     9.56606     9.71911   0.0516084
         841     9.56199     9.71892   0.0515474
         842     9.55718     9.71873   0.0514865
         843     9.55235     9.71853   0.0514258
         844     9.54678     9.71833   0.0513653
         845     9.54191     9.71812   0.0513049
         846     9.53703     9.71791   0.0512447
         847     9.53074     9.71769   0.0511847
         848     9.52726     9.71746   0.0511248
         849     9.52168     9.71723   0.0510651
         850     9.51612     9.71699   0.0510056
         851     9.51129     9.71675   0.0509463
         852     9.50649     9.71651   0.0508871
         853     9.50384     9.71626    0.050828
         854     9.50124     9.71601   0.0507691
         855     9.49728     9.71575   0.0507104
         856     9.49126     9.71549   0.0506518
         857     9.48531     9.71522   0.0505934
         858     9.48156     9.71495   0.0505352
         859     9.47719     9.71467   0.0504771
         860     9.47292     9.71439   0.0504192
         861     9.46875      9.7141   0.0503615
         862      9.4661     9.71382   0.0503039
         863     9.46358     9.71353   0.0502464
         864     9.46049     9.71323   0.0501891
         865     9.45753     9.71294   0.0501319
         866      9.4526     9.71264    0.050075
         867     9.44925     9.71233   0.0500181
         868     9.44747     9.71203   0.0499614
         869     9.44375     9.71172   0.0499049
         870     9.44162     9.71141   0.0498485
         871     9.43968      9.7111   0.0497922
         872     9.43583     9.71078   0.0497361
         873     9.43288     9.71046   0.0496802
         874     9.42945     9.71014   0.0496244
         875     9.42764     9.70982   0.0495687
         876     9.42537     9.70949   0.0495132
         877     9.42332     9.70917   0.0494578
         878     9.42222     9.70884   0.0494026
         879     9.42279     9.70851   0.0493474
         880     9.42219     9.70819   0.0492924
         881     9.42185     9.70786   0.0492376
         882     9.42178     9.70754   0.0491828
         883     9.42126     9.70722   0.0491282
         884     9.42172     9.70689   0.0490737
         885     9.42175     9.70657   0.0490193
         886     9.42487     9.70625    0.048965
         887     9.42686     9.70594   0.0489108
         888     9.42912     9.70563   0.0488567
         889     9.43167     9.70532   0.0488027
         890     9.43307     9.70501   0.0487488
         891     9.43617     9.70471    0.048695
         892     9.44024     9.70441   0.0486414
         893     9.44389     9.70412   0.0485878
         894     9.44639     9.70383   0.0485343
         895     9.44917     9.70355   0.0484809
         896      9.4522     9.70327   0.0484276
         897      9.4562     9.70299   0.0483744
         898     9.46115     9.70272   0.0483213
         899     9.46424     9.70246   0.0482682
         900     9.46755      9.7022   0.0482153
         901     9.47392     9.70194   0.0481625
         902     9.48051      9.7017   0.0481097
         903      9.4859     9.70146    0.048057
         904     9.49079     9.70123   0.0480044
         905     9.49728       9.701   0.0479519
         906     9.50466     9.70078   0.0478995
         907      9.5108     9.70057   0.0478471
         908      9.5178     9.70037   0.0477948
         909     9.52424     9.70018   0.0477426
         910     9.52939     9.69999   0.0476906
         911     9.53467     9.69981   0.0476385
         912     9.54004     9.69964   0.0475866
         913     9.54833     9.69947   0.0475348
         914      9.5567     9.69931   0.0474831
         915     9.56513     9.69917   0.0474314
         916     9.57289     9.69903   0.0473798
         917     9.58139      9.6989   0.0473283
         918     9.58778     9.69878   0.0472769
         919     9.59488     9.69867   0.0472256
