#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
        6617   0.0479973   0.0467193 7.96744e-05
        6618   0.0479537   0.0467195 7.96626e-05
        6619   0.0479122   0.0467197 7.96508e-05
        6620    0.047873   0.0467199 7.96389e-05
        6621    0.047836     0.04672 7.96271e-05
        6622   0.0478007   0.0467202 7.96152e-05
        6623    0.047768   0.0467204 7.96034e-05
        6624   0.0477377   0.0467205 7.95915e-05
        6625   0.0477092   0.0467207 7.95796e-05
        6626   0.0476827   0.0467208 7.95677e-05
        6627   0.0476581   0.0467209 7.95559e-05
        6628   0.0476356   0.0467211  7.9544e-05
        6629   0.0476149   0.0467212 7.95321e-05
        6630   0.0475964   0.0467213 7.95202e-05
        6631     0.04758   0.0467215 7.95083e-05
        6632   0.0475652   0.0467216 7.94964e-05
        6633   0.0475525   0.0467217 7.94845e-05
        6634   0.0475414   0.0467219 7.94727e-05
        6635    0.047532    0.046722 7.94608e-05
        6636   0.0475246   0.0467221 7.94489e-05
        6637   0.0475187   0.0467222  7.9437e-05
        6638   0.0475145   0.0467223 7.94251e-05
        6639   0.0475117   0.0467225 7.94133e-05
        6640   0.0475108   0.0467226 7.94014e-05
        6641   0.0475114   0.0467227 7.93895e-05
        6642   0.0475136   0.0467228 7.93777e-05
        6643   0.0475176   0.0467229 7.93658e-05
        6644   0.0475228    0.046723 7.93539e-05
        6645   0.0475295   0.0467232 7.93421e-05
        6646   0.0475379   0.0467233 7.93302e-05
        6647   0.0475474   0.0467234 7.93184e-05
        6648   0.0475581   0.0467235 7.93066e-05
        6649   0.0475701   0.0467237 7.92948e-05
        6650   0.0475836   0.0467238 7.92829e-05
        6651   0.0475982   0.0467239 7.92711e-05
        6652   0.0476145   0.0467241 7.92593e-05
        6653   0.0476318   0.0467242 7.92475e-05
        6654   0.0476502   0.0467243 7.92357e-05
        6655   0.0476699   0.0467245  7.9224e-05
        6656   0.0476906   0.0467246 7.92122e-05
        6657   0.0477125   0.0467248 7.92004e-05
        6658   0.0477356   0.0467249 7.91887e-05
        6659   0.0477595   0.0467251 7.91769e-05
        6660   0.0477845   0.0467252 7.91652e-05
        6661   0.0478106   0.0467254 7.91535e-05
        6662   0.0478377   0.0467256 7.91418e-05
        6663   0.0478657   0.0467257 7.91301e-05
        6664   0.0478943   0.0467259 7.91184e-05
        6665   0.0479238   0.0467261 7.91067e-05
        6666   0.0479539   0.0467263 7.90951e-05
        6667   0.0479848   0.0467265 7.90835e-05
        6668   0.0480166   0.0467267 7.90718e-05
        6669   0.0480492   0.0467269 7.90602e-05
        6670   0.0480826   0.0467271 7.90486e-05
        6671   0.0481166   0.0467273 7.90371e-05
        6672   0.0481512   0.0467275 7.90255e-05
        6673   0.0481862   0.0467277  7.9014e-05
        6674   0.0482221   0.0467279 7.90024e-05
        6675   0.0482585   0.0467282 7.89909e-05
        6676   0.0482955   0.0467284 7.89794e-05
        6677   0.0483329   0.0467286  7.8968e-05
        6678   0.0483709   0.0467289 7.89565e-05
        6679   0.0484093   0.0467291 7.89451e-05
        6680   0.0484479   0.0467294 7.89337e-05
        6681   0.0484872   0.0467297 7.89223e-05
        6682   0.0485268   0.0467299  7.8911e-05
        6683   0.0485666   0.0467302 7.88997e-05
        6684   0.0486069   0.0467305 7.88884e-05
        6685   0.0486475   0.0467308 7.88771e-05
        6686   0.0486884   0.0467311 7.88658e-05
        6687   0.0487296   0.0467314 7.88546e-05
        6688    0.048771   0.0467317 7.88434e-05
        6689   0.0488126    0.046732 7.88322e-05
        6690   0.0488544   0.0467323 7.88211e-05
        6691   0.0488962   0.0467326   7.881e-05
        6692   0.0489383   0.0467329 7.87989e-05
        6693   0.0489803   0.0467333 7.87878e-05
        6694   0.0490226   0.0467336 7.87768e-05
        6695    0.049065    0.046734 7.87658e-05
        6696   0.0491074   0.0467343 7.87548e-05
        6697   0.0491499   0.0467347 7.87439e-05
        6698    0.049192   0.0467351  7.8733e-05
        6699   0.0492343   0.0467354 7.87221e-05
        6700   0.0492767   0.0467358 7.87113e-05
        6701   0.0493192   0.0467362 7.87005e-05
        6702   0.0493616   0.0467366 7.86897e-05
        6703   0.0494039    0.046737  7.8679e-05
        6704   0.0494461   0.0467374 7.86683e-05
        6705   0.0494882   0.0467378 7.86576e-05
        6706   0.0495301   0.0467382  7.8647e-05
        6707   0.0495719   0.0467386 7.86364e-05
        6708   0.0496133   0.0467391 7.86259e-05
        6709   0.0496548   0.0467395 7.86153e-05
        6710    0.049696   0.0467399 7.86049e-05
        6711   0.0497371   0.0467404 7.85944e-05
        6712   0.0497779   0.0467408  7.8584e-05
        6713   0.0498185   0.0467413 7.85736e-05
        6714   0.0498588   0.0467418 7.85633e-05
        6715   0.0498986   0.0467422  7.8553e-05
        6716   0.0499384   0.0467427 7.85428e-05
        6717   0.0499781   0.0467432 7.85325e-05
        6718   0.0500172   0.0467437 7.85224e-05
        6719    0.050056   0.0467442 7.85122e-05
        6720   0.0500948   0.0467447 7.85021e-05
        6721   0.0501329   0.0467452 7.84921e-05
        6722   0.0501705   0.0467457  7.8482e-05
        6723   0.0502079   0.0467462 7.84721e-05
        6724    0.050245   0.0467467 7.84621e-05
        6725   0.0502816   0.0467472 7.84522e-05
        6726   0.0503179   0.0467478 7.84423e-05
        6727   0.0503537   0.0467483 7.84325e-05
        6728    0.050389   0.0467488 7.84227e-05
        6729    0.050424   0.0467494  7.8413e-05
        6730   0.0504586   0.0467499 7.84032e-05
        6731    0.050493   0.0467505 7.83936e-05
        6732   0.0505267   0.0467511 7.83839e-05
        6733     0.05056   0.0467516 7.83743e-05
        6734   0.0505928   0.0467522 7.83648e-05
        6735   0.0506254   0.0467528 7.83552e-05
        6736   0.0506573   0.0467534 7.83458e-05
        6737   0.0506887   0.0467539 7.83363e-05
        6738   0.0507194   0.0467545 7.83269e-05
        6739   0.0507499   0.0467551 7.83175e-05
        6740     0.05078   0.0467557 7.83082e-05
        6741   0.0508093   0.0467563 7.82989e-05
        6742   0.0508381   0.0467569 7.82896e-05
        6743   0.0508667   0.0467575 7.82803e-05
        6744   0.0508946   0.0467581 7.82711e-05
        6745   0.0509225   0.0467588  7.8262e-05
        6746   0.0509499   0.0467594 7.82528e-05
        6747   0.0509764     0.04676 7.82437e-05
        6748   0.0510026   0.0467606 7.82347e-05
        6749   0.0510286   0.0467613 7.82256e-05
        6750   0.0510537   0.0467619 7.82166e-05
        6751   0.0510786   0.0467625 7.82077e-05
        6752    0.051103   0.0467632 7.81987e-05
        6753    0.051127   0.0467638 7.81898e-05
        6754   0.0511508   0.0467645 7.81809e-05
        6755   0.0511739   0.0467651 7.81721e-05
        6756   0.0511966   0.0467658 7.81633e-05
        6757   0.0512189   0.0467665 7.81545e-05
        6758   0.0512408   0.0467671 7.81457e-05
        6759   0.0512623   0.0467678  7.8137e-05
        6760   0.0512836   0.0467684 7.81283e-05
        6761   0.0513043   0.0467691 7.81196e-05
        6762   0.0513247   0.0467698 7.81109e-05
        6763   0.0513448   0.0467705 7.81023e-05
        6764   0.0513644   0.0467711 7.80937e-05
        6765   0.0513838   0.0467718 7.80852e-05
        6766   0.0514026   0.0467725 7.80766e-05
        6767   0.0514211   0.0467732 7.80681e-05
        6768   0.0514396   0.0467739 7.80596e-05
        6769   0.0514576   0.0467746 7.80512e-05
        6770   0.0514755   0.0467753 7.80427e-05
        6771   0.0514933    0.046776 7.80343e-05
        6772   0.0515108   0.0467767 7.80259e-05
        6773    0.051528   0.0467774 7.80175e-05
        6774   0.0515451   0.0467781 7.80092e-05
        6775   0.0515621   0.0467788 7.80009e-05
        6776   0.0515788   0.0467795 7.79926e-05
        6777   0.0515955   0.0467802 7.79843e-05
        6778    0.051612   0.0467809 7.79761e-05
        6779   0.0516283   0.0467816 7.79678e-05
        6780   0.0516449   0.0467823 7.79596e-05
        6781   0.0516611   0.0467831 7.79515e-05
        6782   0.0516775   0.0467838 7.79433e-05
        6783   0.0516939   0.0467845 7.79352e-05
        6784   0.0517098   0.0467852 7.79271e-05
        6785   0.0517261    0.046786  7.7919e-05
        6786   0.0517423   0.0467867 7.79109e-05
        6787   0.0517584   0.0467874 7.79029e-05
        6788   0.0517744   0.0467882 7.78949e-05
        6789   0.0517909   0.0467889 7.78869e-05
        6790   0.0518072   0.0467896 7.78789e-05
        6791   0.0518236   0.0467904  7.7871e-05
        6792   0.0518399   0.0467911 7.78631e-05
        6793   0.0518566   0.0467919 7.78552e-05
        6794   0.0518734   0.0467926 7.78473e-05
        6795   0.0518906   0.0467934 7.78395e-05
        6796   0.0519079   0.0467941 7.78317e-05
        6797   0.0519252   0.0467949 7.78239e-05
        6798   0.0519427   0.0467956 7.78161e-05
        6799   0.0519604   0.0467964 7.78084e-05
        6800   0.0519786   0.0467972 7.78007e-05
        6801   0.0519967   0.0467979  7.7793e-05
        6802   0.0520151   0.0467987 7.77853e-05
        6803   0.0520334   0.0467995 7.77777e-05
        6804   0.0520526   0.0468002 7.77701e-05
        6805   0.0520717    0.046801 7.77625e-05
        6806   0.0520911   0.0468018  7.7755e-05
        6807   0.0521108   0.0468026 7.77475e-05
        6808   0.0521308   0.0468033   7.774e-05
        6809   0.0521508   0.0468041 7.77325e-05
        6810   0.0521714   0.0468049 7.77251e-05
        6811    0.052192   0.0468057 7.77177e-05
        6812   0.0522127   0.0468065 7.77104e-05
        6813   0.0522342   0.0468073 7.77031e-05
        6814   0.0522557   0.0468081 7.76958e-05
        6815   0.0522781   0.0468089 7.76885e-05
        6816   0.0523002   0.0468097 7.76813e-05
        6817   0.0523229   0.0468105 7.76741e-05
        6818    0.052346   0.0468113  7.7667e-05
        6819   0.0523695   0.0468121 7.76598e-05
        6820   0.0523934    0.046813 7.76528e-05
        6821   0.0524171   0.0468138 7.76457e-05
        6822   0.0524413   0.0468146 7.76387e-05
        6823   0.0524661   0.0468154 7.76318e-05
        6824   0.0524907   0.0468163 7.76248e-05
        6825   0.0525158   0.0468171  7.7618e-05
        6826   0.0525409   0.0468179 7.76111e-05
        6827   0.0525668   0.0468188 7.76043e-05
        6828   0.0525928   0.0468196 7.75976e-05
        6829   0.0526192   0.0468205 7.75908e-05
        6830   0.0526456   0.0468213 7.75842e-05
        6831   0.0526722   0.0468222 7.75775e-05
        6832   0.0526991    0.046823  7.7571e-05
        6833   0.0527265   0.0468239 7.75644e-05
        6834   0.0527538   0.0468248 7.75579e-05
        6835   0.0527814   0.0468256 7.75515e-05
        6836   0.0528088   0.0468265 7.75451e-05
        6837   0.0528365   0.0468274 7.75387e-05
        6838   0.0528648   0.0468283 7.75324e-05
        6839   0.0528928   0.0468292 7.75261e-05
        6840   0.0529212   0.0468301 7.75199e-05
        6841   0.0529498    0.046831 7.75137e-05
        6842   0.0529785   0.0468319 7.75076e-05
        6843   0.0530073   0.0468328 7.75015e-05
        6844   0.0530364   0.0468337 7.74955e-05
        6845   0.0530654   0.0468346 7.74895e-05
        6846   0.0530939   0.0468355 7.74836e-05
        6847   0.0531228   0.0468364 7.74777e-05
        6848   0.0531519   0.0468373 7.74719e-05
        6849    0.053181   0.0468383 7.74661e-05
        6850   0.0532104   0.0468392 7.74604e-05
        6851   0.0532396   0.0468401 7.74547e-05
        6852   0.0532689   0.0468411 7.74491e-05
        6853   0.0532986    0.046842 7.74436e-05
        6854   0.0533282   0.0468429  7.7438e-05
        6855   0.0533578   0.0468439 7.74326e-05
        6856   0.0533874   0.0468449 7.74272e-05
        6857   0.0534173   0.0468458 7.74218e-05
        6858   0.0534467   0.0468468 7.74165e-05
        6859   0.0534761   0.0468477 7.74112e-05
        6860   0.0535056   0.0468487  7.7406e-05
        6861   0.0535352   0.0468497 7.74009e-05
        6862   0.0535647   0.0468507 7.73958e-05
        6863   0.0535944   0.0468516 7.73908e-05
        6864   0.0536243   0.0468526 7.73858e-05
        6865    0.053654   0.0468536 7.73808e-05
        6866   0.0536834   0.0468546  7.7376e-05
        6867   0.0537131   0.0468556 7.73711e-05
        6868   0.0537428   0.0468566 7.73664e-05
        6869   0.0537725   0.0468576 7.73617e-05
        6870   0.0538017   0.0468586  7.7357e-05
        6871   0.0538314   0.0468597 7.73524e-05
        6872   0.0538609   0.0468607 7.73479e-05
        6873   0.0538907   0.0468617 7.73434e-05
        6874   0.0539205   0.0468627 7.73389e-05
        6875   0.0539503   0.0468638 7.73346e-05
        6876   0.0539798   0.0468648 7.73302e-05
        6877   0.0540099   0.0468658  7.7326e-05
        6878   0.0540398   0.0468669 7.73218e-05
        6879     0.05407   0.0468679 7.73176e-05
        6880   0.0541002    0.046869 7.73135e-05
        6881   0.0541302     0.04687 7.73095e-05
        6882   0.0541603   0.0468711 7.73055e-05
        6883   0.0541904   0.0468721 7.73016e-05
        6884   0.0542208   0.0468732 7.72977e-05
        6885   0.0542512   0.0468743 7.72939e-05
        6886   0.0542812   0.0468754 7.72902e-05
        6887   0.0543115   0.0468764 7.72865e-05
        6888    0.054342   0.0468775 7.72829e-05
        6889   0.0543724   0.0468786 7.72793e-05
        6890   0.0544025   0.0468797 7.72758e-05
        6891   0.0544328   0.0468808 7.72724e-05
        6892    0.054463   0.0468819  7.7269e-05
        6893   0.0544933    0.046883 7.72657e-05
        6894   0.0545237   0.0468841 7.72624e-05
        6895    0.054554   0.0468852 7.72592e-05
        6896   0.0545847   0.0468863 7.72561e-05
        6897   0.0546146   0.0468875  7.7253e-05
        6898   0.0546447   0.0468886   7.725e-05
        6899   0.0546751   0.0468897  7.7247e-05
        6900   0.0547046   0.0468908 7.72442e-05
        6901   0.0547343    0.046892 7.72413e-05
        6902   0.0547636   0.0468931 7.72385e-05
        6903    0.054793   0.0468943 7.72358e-05
        6904   0.0548219   0.0468954 7.72332e-05
        6905   0.0548502   0.0468966 7.72306e-05
        6906   0.0548783   0.0468977 7.72281e-05
        6907   0.0549061   0.0468989 7.72256e-05
        6908   0.0549332      0.0469 7.72232e-05
        6909   0.0549597   0.0469012 7.72208e-05
        6910    0.054986   0.0469024 7.72185e-05
        6911   0.0550116   0.0469036 7.72162e-05
        6912   0.0550366   0.0469047  7.7214e-05
        6913   0.0550608   0.0469059 7.72119e-05
        6914   0.0550841   0.0469071 7.72097e-05
        6915   0.0551067   0.0469083 7.72077e-05
        6916   0.0551285   0.0469095 7.72057e-05
        6917    0.055149   0.0469107 7.72037e-05
        6918   0.0551688   0.0469119 7.72018e-05
        6919   0.0551875   0.0469131 7.71999e-05
        6920   0.0552051   0.0469143  7.7198e-05
        6921    0.055221   0.0469155 7.71962e-05
        6922    0.055236   0.0469167 7.71944e-05
        6923   0.0552496   0.0469179 7.71926e-05
        6924   0.0552617   0.0469191 7.71909e-05
        6925   0.0552723   0.0469203 7.71892e-05
        6926   0.0552817   0.0469215 7.71875e-05
        6927   0.0552893   0.0469227 7.71858e-05
        6928   0.0552955   0.0469239 7.71841e-05
        6929      0.0553   0.0469251 7.71824e-05
        6930   0.0553028   0.0469263 7.71807e-05
        6931    0.055304   0.0469275 7.71791e-05
        6932   0.0553032   0.0469287 7.71774e-05
        6933   0.0553004   0.0469299 7.71757e-05
        6934   0.0552958   0.0469311  7.7174e-05
        6935   0.0552895   0.0469323 7.71723e-05
        6936   0.0552809   0.0469335 7.71706e-05
        6937   0.0552704   0.0469348 7.71688e-05
        6938   0.0552578    0.046936  7.7167e-05
        6939    0.055243   0.0469371 7.71652e-05
        6940    0.055226   0.0469383 7.71633e-05
        6941   0.0552073   0.0469395 7.71614e-05
        6942   0.0551865   0.0469407 7.71594e-05
        6943   0.0551636   0.0469419 7.71574e-05
        6944   0.0551389   0.0469431 7.71553e-05
        6945   0.0551122   0.0469443 7.71531e-05
        6946   0.0550831   0.0469454 7.71509e-05
        6947   0.0550521   0.0469466 7.71486e-05
        6948   0.0550189   0.0469478 7.71463e-05
